¿Cuánto le administró?
Yo creo que se le hizo todo.
Venía bien neto el metro.
Yo lo estoy esperando como 20 minutos al metro.
¿Un poco?
Y en cada una se va a parar.
More.
¿Usted por dónde llega?
Y yo sé que ustedes, como tú, lo primero que van a hacer es decir, 50 carriles.
Y ninguno puede.
Necesitamos a alguien más que les diga, pero ¿qué es?
Necesitamos a alguien que nos dé una oferta más efectiva.
Para que nos diga que si hay un gano por ahí, pues se atiende.
Y yo sé que ustedes, como tú, lo primero que van a hacer es decir, 50 carriles.
Y ninguno puede.
Necesitamos a alguien más que les diga, pero ¿qué es?
Necesitamos a alguien que nos dé una oferta más efectiva.
Para que nos diga que si hay un gano por ahí, pues se atiende.
Y yo sé que ustedes, como tú, lo primero que van a hacer es decir, 50 carriles.
Y ninguno puede.
Necesitamos a alguien más que les diga, pero ¿qué es?
Necesitamos a alguien que nos dé una oferta más efectiva.
Para que nos diga que si hay un gano por ahí, pues se atiende.
Y yo sé que ustedes, como tú, lo primero que van a hacer es decir, 50 carriles.
Y ninguno puede.
Necesitamos a alguien más que les diga, pero ¿qué es?
Necesitamos a alguien que nos dé una oferta más efectiva.
Para que nos diga que si hay un gano por ahí, pues se atiende.
Y yo sé que ustedes, como tú, lo primero que van a hacer es decir, 50 carriles.
Y ninguno puede.
Necesitamos a alguien más que les diga, pero ¿qué es?
Necesitamos a alguien que nos dé una oferta más efectiva.
Para que nos diga que si hay un gano por ahí, pues se atiende.
Y yo sé que ustedes, como tú, lo primero que van a hacer es decir, 50 carriles.
Y ninguno puede.
Necesitamos a alguien más que les diga, pero ¿qué es?
Necesitamos a alguien que nos dé una oferta más efectiva.
Para que nos diga que si hay un gano por ahí, pues se atiende.
Y yo sé que ustedes, como tú, lo primero que van a hacer es decir, 50 carriles.
Y ninguno puede.
Necesitamos a alguien más que les diga, pero ¿qué es?
Necesitamos a alguien que nos dé una oferta más efectiva.
Para que nos diga que si hay un gano por ahí, pues se atiende.
Y yo sé que ustedes, como tú, lo primero que van a hacer es decir, 50 carriles.
Y ninguno puede.
Necesitamos a alguien más que les diga, pero ¿qué es?
Necesitamos a alguien que nos dé una oferta más efectiva.
Para que nos diga que si hay un gano por ahí, pues se atiende.
Y yo sé que ustedes, como tú, lo primero que van a hacer es decir, 50 carriles.
Y ninguno puede.
Necesitamos a alguien más que les diga, pero ¿qué es?
Necesitamos a alguien que nos dé una oferta más efectiva.
Para que nos diga que si hay un gano por ahí, pues se atiende.
Y yo sé que ustedes, como tú, lo primero que van a hacer es decir, 50 carriles.
Y ninguno puede.
Necesitamos a alguien más que les diga, pero ¿qué es?
un Billy Gates que ponga las reglas que no creo que usted las diga poner.
Usted va a tener que entender las decisiones.
Ya un Billy Gates atiende necesidades de los usuarios, o me equivoco en eso.
Por eso tiene el éxito que tiene.
Porque con un que lee y con lo que ofrece, saca lo que nos sirve.
¿Qué es lo que nos sirve?
Cumplir las necesidades de los usuarios.
Por eso es que cambia el bar de 100 años.
Y sigue creciendo más.
¿Tienes un modelo?
A lo mejor.
¿O ni una de las dos?
No.
Pues para mí, mi Dios, pero a mí me está echando el malito para mí.
Todo lo contrario.
Pero yo sé lo que me da, no sé lo que me da.
Pero a los que me dan, van a querer.
¿A dónde vamos a ir con mucha comunidad si no nos apoya el gobierno?
Pero si no se está presentando lo que estamos hablando.
¿Por qué no?
Por la pena, ¿no?
Todo lo contrario.
Hace un minuto.
A ver, hoy voy a hacer un ejercicio con mi lista.
Pero a partir de mañana, pregunta, haga, pregunta, te lo hago.
A ver, a ver.
¿Qué hay en el escenario?
¿Qué hay en el escenario?
¿Vale?
Esta es la cancha, no se va a durar.
No se va a durar.
Ahora vamos a ver que hay en mi chupador.
Yo también en mi selección.
A ver, Charlie.
A ver.
No quiero que me expliques nada, Charlie.
Nada.
Después no te metas en problemas.
Nada más.
Menciona, recuerda, lista, señala, me conviene.
Por lo menos seis metros de análisis financiero.
Es de razón.
Vertical.
Best?
Y por el cariz.
Y por el cariz.
Volventes.
Señálame cuando menos mínimo, mínimo, tres diferencias entre la venta de la venta de la venta.
La banca de primer piso tiene...
Por sucursales está dirigido principalmente a las personas más visitas.
Y la de segundo piso.
Proyectos.
Recuerda que nosotros tenemos una constitución.
A ver, va a llevar un momento más de su tiempo.
Es un poco complicado.
Bueno, yo acabo de explicar en qué consisten estos métodos.
Y dije que la TIR es la casa de los...
En serio.
Como para encontrar un...
Un...
Un libro de...
De lo que se esperaba.
Que me voy a quedar con la tasa de descuento capaz de igualar el valor actual de los hijos esperados de efectivo con el valor actual de los descendientes.
Vamos a otra cosita más que sí.
Maya, ¿por qué tiene que tener que decir que no es tu mujer?
¿Cuál sería una de las mínimas razones por las que tenemos que cubrir el dinero en México?
Antes de que me diera a mover el dinero, no va a pasar con el aquí, de mi bolsa a la tuya, a la del vecino, a la del acreedor, a la del proveedor, no me refiero a eso.
Me refiero al valor del dinero, el dinero que va a dar.
Y ese valor se modifica con el simple transcurso del tiempo.
¿Cómo se evita eso?
Para que tenga...
¿Qué es?
Al menos te...
En este mundo de los iguales, tenemos algo que los agentes se llaman...
¿O es de mi vida?
Sí, muy bien, vale.
¿Cómo es por decir una cosa?
¿Sabe entender cómo funciona todo esto?
A ver, Charly, ¿cómo se ve?
¿La inclusión?
El valor que tiene el dinero en cierto momento a que se puede comprar en otro momento.
Con ese mismo dinero para que te lo quede en un momento.
¿Cuántos?
¿Cuántos son los estados financieros?
Bien, eso es.
Se me recuerda porque eran tres.
Eran tres.
Capital.
No bienes, seguires, y la pretensión es de capital.
No, no, no.
Pequeño, para mí.
Para mí.
I'm going to challenge you.
Who is beauty in this house?
Nada más recuerdo el nombre de mínimo, mínimo, porque hay mucho más.
Mínimo seis estados financieros secundarios.
I'm going to go to the kitchen.
Todos los efectos de la luz, todos los efectos de la luz.
My God.
¿Qué naturaleza y en qué documento presentamos la cuenta de Iba y Clase de la Banca?
Yo ya puse más de tres financieras, pero de contabilidad sí.
También ya le puse tres.
Es muy básico el curso.
Muy, muy básico el curso.
Casi que nada más vimos que...
este, ya no lo he consumido, pero hacer así el balance de, bueno, no balance, sino la cuenta de activos y pasivos, básicamente, lo que es el curso.
Un poco más, sí, pero bueno, las razones es lo que más lo aprendí.
Sí, bueno, gracias.
Pero si ya no tengo que decir nada.
La verdad yo prefiero estar a hacer programa, o sea, pero sí aprender.
Leo que en contabilidad no, y tú sabes.
Terrible, ¿no?
O sea, casi que aunque la primera, lo que era de ese curso, pero estoy en que es alto.
Yo sé, y la nota idealmente, sí, ver todo lo que piensa, incluso lo de mí.
Lo de TIR, ¿no?
Yo sé, yo la nota, tengo otra intersensual, pero esa está más sencilla, casi que no me hace llegar a la clase.
Entonces, pues, yo siempre hablo de cosas más...
Y principalmente ahorita que es casi que reponer lo que no sabemos, yo sí nos dice si puntualmente hay cosas que estudiar.
Pequeño catálogo de cuentas.
Se explicó un poquito del activo, del pasivo, un poco de la rentabilidad, pero muy...
Casi nada.
Y esto de financieros fue lo último que vimos, pero ni siquiera lo decimos.
Mira, yo no sé qué es la cosa, no sé qué es lo que me va a contar, porque no sé qué es lo que me va a contar.
A ti el dinero fue más o menos una necesidad de por qué llegamos hasta la contabilidad, si se acuerdan.
Yo te diría que lo importante es que los estados tienen que ir para adelante.
De la contabilidad y de los problemas.
Aquí no vamos a contabilidad, no es que es contabilidad.
Me interesa que lo que no fue un contabilidad, porque si no me tocara, yo la parte contable sería esa de contabilidad.
Pero mi madre me decía, sí requiero, sí requiero que tenga idea de la contabilidad, pero no, ni les voy a preguntar, ni les voy a exigir, sería de ahí para adelante.
Me explicó, entonces, por eso me dio problemas.
Pero sí, cuando más, porque es una idea de lo que te enseñaron, un poquito de lo que te enseñaron tus amigos, igual ahí, que mal hablamos de la idea de contabilidad, que yo digo, ¿cuánto se va a dar a mí la contabilidad?
De hecho, si yo contabilidad, ¿puedo ir a la contabilidad?
Para que no se me tenga esto y en este contexto.
Pero digo, tratamos de ver lo necesario de contabilidad para que puedan entender, pero tenemos que enfocarnos en nuestra área, en el país de los niños, en el país de los niños, donde podemos tomar
todas las baterías que vienen atrás, vamos a ir tratando de escuchar lo más importante.
Faltó el bancho, pero pues, desde la gama de formaciones, pues ya sabe que le tiene que dar.
Y si no, si se escribió, porque la tiene que pagar.
Tu votante, tu pancho, también, le está con ti.
¿No?
Somos tres representantes de pancho.
Entonces, si se queda el pancho.
Si es que no, salen bien.
¿Cómo va a ser más o menos?
Vamos a tener que regresar a lo que siempre pasamos.
Pero nosotros vamos a ir incluso más allá.
Vamos a tener que ampliarnos a lo que ella sabe.
Si me explico.
O sea, no te lo ampliamos a las ideas complejas, sino lo vas a tener que ampliar para tocar temas que deberían de saber para entender esto.
Ok, como se dio cuenta, en las noticias y el programa no sabemos que es ya de la aplicación de los Estados Unidos.
Ok, vamos a revisarnos.
Primero, abrimos los Estados Unidos.
Para que sepan, para que sí, porque los necesitamos.
¿Qué vamos a hacer?
Y más ustedes, porque ustedes no van a tener que ir como formáticos.
Probablemente lo que yo les platicaba, van a tener que entrar a la corona para elaborar tax y que lleguen a ser estados financieros.
Y después, eso es lo que va a tener que terminar.
Y que la, porque las empresas hay nada, por ejemplo, que es contabilidad.
Y hay aportación, por ejemplo, que es finanzas.
Y hay un otro acto que se llama contrabando.
Cada año las exigimos cosas diferentes.
Entonces yo, en el caso de los contables, ahorita con mis clientes, yo igual no lo hago, pero es como que arma en la área de contabilidad.
Yo listo, contabilidad, me dice que es contabilidad.
¿Se los acabo de dar un ejemplo?
Ajá.
Es que me hicieron hincapié en que no lo voy a hacer.
Lo que me hicieron es contables.
Oye, necesito un siglo de contabilidad.
Sí.
Se los acabo de explicar.
Sí, me hicieron hincapié en la vida real.
Les acabo.
Yo no me voy a llevar a la vida a los muchachos.
Yo no me voy a estar quedando en la pesada.
Y ahorita se los digo.
No vamos a estar viendo cómo se mueve todo lo que vamos a ver ahí afuera, la vida real.
Porque si no, es para que no se pierda el tiempo.
Para que se vienen de ondas, por si acaso.
Ustedes necesitan entender que no hay necesidad de ir afuera.
¿Están de acuerdo?
Entonces, ¿qué pasa?
Volamos a los santos, son mis colegas, pero por la pena, no pueden mantenerse.
El cliente se le paga.
El cliente me está exigiendo que minimizar costos.
Que disminuir la empresa.
Creo que es el anónimo.
Justísimo.
Sustituimos al área contable por el área de sistemas.
Digo, no que seamos hermanos de la caridad.
¿Por qué lo hicimos?
Por cuestiones financieras.
Es algo más barato.
Me da más eficiencia.
Me da más rapidez.
No es lo mismo lo que tarda en ir haciendo la mano que lo que tarda en ir aquí y seguirnos a resolver.
Sí, sí, es cierto.
En un estudio de la relación de costo-beneficio e importancia de ustedes.
Para mí, como persona, a lo mejor en la vida práctica, ustedes son una clave importantísima para mí.
Yo necesito tener a mi área de informática, mi área de sistemas, mi área de soporte.
Tenemos personas físicas y morales que se registran.
See you then.
El día de ayer, nosotros hacíamos a modo de síntesis.
Partimos de lo que ya venimos.
Y el economista nos dice, ¿a quién nos interesa identificar a un ente económico?
Para ti, son tan grandes como podemos pensar, sino acá.
No, porque de ahí vamos a poder identificar el número de las personas morales y vamos a poder identificar el número de las personas físicas.
Después vamos a aplicar si es el tránsito.
incluso porque es importantísimo identificar estos mundos y eso va a ser importantísimo ya allá afuera.
¿Por qué?
Porque estos fuegos van a tener obligaciones y quien va a estar sobre ellos y se habrán dado cuenta, escuchan las noticias, a las famosas mañanas de esta mujer, están más que...
No voy a hablar de su ser, señora Presidenta.
Me extraña que se desea la UNAM y que sea tan...
Eso.
Ya estaba la Presidenta de Banjo Borro.
Ella dice que existen las presidenciales.
Yo creo que no he trabajado en primaria.
Porque se va a que el señor al presidente no preste nada.
¿Estamos de acuerdo?
Bueno, hasta ahí me quedé.
He estado diciendo, no diario, pero tiro por diario.
¿A quién nos quiere alentar?
Al sábado.
Se ha dado cuenta que hoy para todo está presente el sábado.
El sábado ya revolcó a Densa, ya revolcó a Bingo, ya revolcó a...
¿Con quién trae una bronca casada?
Es con este cuate.
Salen con el tío.
¿Verdad?
Correcto.
Salinas ya le sacó más de 60 mil millones de pesos.
Ya le hizo que vendiera en fin de empresas y no se conforma.
Y acá de rato está amenazando con que el SAT no está revisado, que se tiene que regularizar con el SAT, que los niños de acá, si no se han dado, han hecho muchísimas cosas para recabar dinero.
Y su desinterés, y no se atiende, hasta para allá nos vamos a meter, para que entiendan con nosotros.
Digo, me va a decir algo que me ha dicho, diciendo mal, pero yo lo repito, van a aprender.
Eso es el compromiso.
Disculpenme, pero con la pena.
Entonces, los niños de 4 van a, así en síntesis, van a realizar operaciones.
Correcto.
Va a ser continuidad de operaciones, pero no hablamos de cirugías a descubrir a día.
Aquí, tras la gente, vamos a hablar de operaciones que las vamos a conocer como económicas y financieras.
¿Por qué?
Porque se realiza, se trafica, se maneja con dinero.
Esas operaciones se tienen que realizar con dinero.
Y todo lo que conlleva a menos, que dijimos que generaba.
Teníamos la necesidad de registrar.
Repito, hoy en día, ¿qué está diciendo el santo?
Que nos va a revisar.
¿Y cómo nos va a revisar?
Con registro.
Si tú no tienes registrado, no puedes comprobar.
¿Qué crees?
Pagas.
Oye, pero es que yo sí pagué.
¿Cuándo y cómo?
¿Y dónde?
¿Por qué pagaste y por qué no pagaste?
Es que no me acuerdo.
No te acuerdas que no pagas.
¿Qué tengo que hacer?
A ver, a ver, a ver.
¿Cómo te metes con esto?
Aquí están mis registros.
Con base en esto, yo ya pagué.
O no pagué por esto.
¿Por qué?
Porque no tenía obligación.
¿Sí me explico?
Entonces, realizaremos operaciones que nos contengan una obligación o necesidad de verlas.
Esos requisitos, a través de quién lo vamos a hacer, del mal necesario, aunque no queramos, de la famosa contabilidad.
Y la contabilidad, después de haber hecho toda su técnica, porque al final les enseñaron, porque yo no había enseñado, que iba contabilizando la técnica de registro.
Barroja presionados.
Como resultado, ¿qué demonios va a arrojar?
Estados financieros.
Correcto.
Ahora, esos estados financieros, para que nosotros empecemos a entender el mundo financiero, los vamos a tener que clasificar.
Y se van a clasificar en dos grandes grupos.
De acuerdo a las NIS, si sabemos las NIS, o la información financiera, los vamos a clasificar en los grandes grupos, en lo que se conoce como
básicos y lo que se conoce como estados financieros secundarios.
Los famosos estados financieros básicos.
van a ser cuatro, que ya se los tuvieron aprendido.
Estos estados financieros van a ser ni más ni menos lo que van a conocer con el nombre de balance general o
estado de posición financiera o estado de situación financiera.
Como cualquiera de sus nombres, nos van a conocer, ¿correcto?
Es la misma gata, nada más que preocupada.
Habrá autores, libros, textos, empresas que te digan, oye, necesito que me generes un formático, necesito que me generes el balance.
Pero puede haber un comate que te diga, ¿sabes qué?
Mándame al Estado de la Exposición Financiera.
O sea, ¿qué piensa que es?
Es el palo, no sé, es el mismo.
Y va a meter y te diga, mándame al Estado de la Exposición Financiera.
¿Ese quién es?
Es el mismo.
Se conoce con cualquiera de esos nombres.
Hablamos del mismo.
¿Cuál sería el siguiente?
En algunos lugares de la República, como Estado de Pernasín.
Ganast, el mejor conocido por el nombre de Estado de Resultados.
Y hoy le ponen el apellido de integral.
¿Es correcto?
Es el mismo mismo.
Después tenemos, bueno, es el tercer documento.
El Estado de qué?
De flujo de efectivo.
O que é que nós podemos fazer?
Comportado en situación financiera con base efectiva.
Es lo mismo.
Y finalmente, el estado de variaciones en las cuentas de capital.
O estado de capital contado.
¿Correcto?
Ahora, pasemos a los secundarios.
¿Cuáles serían los estados financieros secundarios?
Bueno, aquí tenemos muchos, bastantes.
Vamos a señalar algunos de los más comunes, de los más usados, de los más ocurridos.
Aquí, aunque ustedes no sean contadores, pero sí tienen necesidad de saber que existen, ¿verdad?
Y para qué demonios se usan.
O sea, ¿y vale?
Entonces, dentro de los estados financieros secundarios, tenemos, por ejemplo, el estado...
Un tema de los más importantes para ustedes, que digan si es...
El estado de costo de producción y costo de...
¿Qué otro podríamos encontrar aquí?
Los estados financieros reexpresados.
¿Qué otros podríamos tener aquí?
Los estados financieros que...
¿Nos escuchan, señores?
¿Qué ponen ahí?
Para que lo entiendan, son esos pensadores pesados.
¿Qué otros estados financieros?
Los estados financieros con sol y gas.
¿Qué otros?
Los estados en los cielos como para ti.
¿Qué otro?
Los estados financieros, pero el superestado.
Piotr, I'm going to be telling you.
Los estados financieros.
Proforma.
¿Qué otro?
Los estados financieros analíticos.
¿Qué otro?
Hay N, N estados financieros.
Hay muchos estados financieros.
Dependiendo de mis necesidades, que es lo que les decía, porque son informáticos, yo se los voy a pedir.
Ustedes no tienen que tener idea de qué de bonos estamos hablando.
Correcto.
Por poner un ejemplo, empezamos con cualquiera.
Ustedes quieren, vamos a empezar en el estado de costo.
Ese maldito documento, ¿para qué nos va a servir, muchachos?
Me va a servir para determinar el costo de vida.
¿Por qué razón?
Para que me vayan entendiendo y que vean que esto en la vida real sí se ocupa.
Ustedes debieron haber pasado aquí a Chareco por conta.
No hay vuelta.
Ya me dijeron que no les enseñaron mucho, que a algunas penas les enseñaron a lo mejor dos o tres estados financieros, les dijeron cómo lo van a registrar y cómo van a vaciar
las decintas o el diario, cómo lo van a vaciar para llenar los documentos, ¿es correcto?
Y para ello, quiero pensar que mínimo, que es bien lo que me han enseñado, que existe ejemplo.
Este sería el estado de su balance.
¿Se acuerdan de eso?
Cuando ustedes enseñaron el balance, el balance se integra de tres grandes grupos.
El pasivo y las fuentes de capital contable.
Buen día, María Jesús.
El activo se lo clasificaron como activo circulante, activo fijo, activo diferido.
El pasivo se lo identificaron como acorto, el pasivo a largo plazo.
Y aquí tenemos las cuentas de capital.
Correcto.
En las cuentas de capital, lo primero que deben entender es de dónde nace el capital social.
¿Se acuerdan que ayer hablábamos de que las personas morales, las personas morales,
se podían constituir de acuerdo a la ley de las sociedades mercantiles, ejemplos como el S.A., como el S.A.,
S.D.R.L., como sociedades normativas simples, como sociedades normativas por acciones, etc.
Y que esté la reunión política de dos o más personas físicas o morales para crear una nueva comunidad.
personalidad pública propia y la identidad de sus creadores.
¿De acuerdo o no?
Vamos a ver que esto es cierto y que eso existe en la realidad.
También les dije que estos cuadros deben estar debidamente registrados y protocolizados.
Y dijimos que se tenían que registrar en el registro público de la propiedad y de la competencia.
Para que tengan registrados, dijimos que los amigos van a tener que generar un documento que los acredite como tal, que acredite que existen.
De hecho, aquí dijimos que en el ámbito de la reforma física, en el cual la misión a la vez está en el registro civil, y como para que en este parte existe
Y dijimos que los padres también van a tener un acta, pero no es de nacimiento, aunque están naciendo, pero no es como los niños, nacen jurídicamente.
¿Y cómo lo van a hacer?
A través de un acta.
¿Correcto?
Y esa acta constitutiva va a tener que expresar quiénes son los dueños de la empresa y en qué parte o en qué proporción participan o son dueños de esa empresa.
Eso lo van a hacer a través de qué?
De acciones.
Correcto.
Por eso hablamos de que existen los señores accionistas.
Un accionista, ¿verdad?, es el dueño de una empresa.
¿Cómo lo acreditan?
A través de sus títulos de crédito denominados acciones.
Ok.
Hasta aquí muy bien, me regreso.
Bueno, entonces, esto va a formar el capital social.
De esa manera.
Esas fuentes.
Y en el contexto social, ¿qué más cuentas tenemos?
De acuerdo al artículo 20 de la ley de las instituciones financieras, tenemos la obligación de tener la reserva legal.
¿Qué otras cuentas tenemos?
Ejemplo.
Las unidades de las unidades.
La cuenta de unidades por...
Perdida.
¿O no?
Y así pudiéramos hablar de todas las cuentas que deberían de conocer ustedes.
Que ocupamos para llenar este mundo.
Voy bien o me regreso.
¿Seguro?
Sí.
Bueno.
Por otro lado, les debieron haber enseñado, y no me puedo negar que les enseñaron, a que a mí me gustó.
Existe otro mundo.
Y su momento es el estado de resultado.
En donde en el estado de resultados partimos del hombre.
De las ventas totales, ejemplos, menos descuentos, rebajas, devoluciones y bonificaciones sobre venta, esto es igual a las ventas netas.
Menos el costo de ventas, que es igual al resultado de la operación,
¿Qué más?
Menos.
Los gastos, etcétera, etcétera, etcétera, hasta llegar a la utilidad operativa.
Voy bien, me regreso.
Entonces, ¿por qué digo que lo tenían que haber aprendido?
Creo que se lo tenían que haber enseñado.
Porque para que ustedes cierren este documento que es el Estado de Posición Financiera,
a Chalejo debieron haber hecho primero este.
¿Y por qué digo que debieron haber hecho esto?
Porque si no, ahí van a tener una incógnita, no les va a cuadrar.
Y no les va a cuadrar mucho tiempo que les hagan un dato.
¿Ese dato cuál es?
La utilidad de un plan.
Quiere decir entonces que primero debieron haber hecho los estados resultados.
Es el que le indica cuál es la utilidad de verla para que ésta la pasen para acá.
Y a veces pueden cuadrar el segundo punto.
Oh, sorpresa.
Pero para hacer este documento, este y este son básicos.
Estaba en posición financiera y estaba en resultados.
Que aquí repito, hoy por hoy se está metiendo en la política.
Pero eso es el estado de los resultados.
Ok, ahora la pregunta es, ¿ya con esto la hice mortal?
¿Ya con esto puedo entrar al mundo financiero?
¿Ya con esto puedo analizar?
¿Ya con esto olvídense de los métodos, olvídense de la escuela, olvídense de la materia?
En la vida real, en mi empresa, ya con eso la hago mortal para tomar decisiones.
Claro, porque me faltaría saber de dónde vamos a colocar este documento.
Y este documento se va a tener que apoyar en los secundarios.
Ejemplo.
En el estado o en el punto de costo de producción, costo de producción de lo vendido.
¿Para qué venimos a recibir ese maldito documento?
Bueno, ese documento me va a servir, porque ahí voy a determinar qué, vamos a ver, cuál es la estructura del Estado conjunto, cualquiera de los dos, venga.
¿Cuánto cuesta?
¿Cuánto cuesta?
¿Cuánto cuesta?
Tiene todo lo que es materia prima y el costo de...
Es colecto, ahí es donde vamos a manejar todo eso.
Se imagina un gabinete, tiene mucho que imaginar.
Pero como se estructura.
A estos elementos.
Esto es estructura.
Esto es estructura.
Ahora queremos la estructura.
Van a tener que desenvolver sus apuntes, sus notas, sus cuadernos, sus libros, no sé lo que les den, sus PDFs, ustedes ya saben de PDF,
van a tener que abrir sus ligas, creo que ahora ya los tomamos tiches más chamacos que me encontraron por ahí en la sala, los maestritos, yo ya les di la explicación.
Y, ¿qué fue eso?
¿Ya con la vida ellos se vienen a aprender?
Ahora, los cabrones de vida no reciben formatos, sino contadores.
¿No?
O llamar a su super Google.
¿No?
O a su YouTube.
A ver si se los explica.
Pero ahora son los nuevos teachers modernos con los que yo me encuentro.
Pues no, aquí no estamos en YouTube.
Ni en Supermundo.
Aquí vamos a ver lo que nos dice la norma.
¿Vale?
Entonces, ¿cuántas veces te jugaste?
Básicales de los momentos.
Entonces, debemos de partir, y recordar, de partir de los datos iniciales de materia prima.
Más las compras netas.
¿De dónde le vamos a ir las compras netas?
De haber considerado las compras totales menos los gastos, las rebajas, las devoluciones y las modificaciones sobre compras.
Cuando nosotros empezamos a inventar, resueltamos el inventario inicial, las compras netas, ¿qué me ha permitido?
No, señor, le dan materia prima disponible.
Menos que el inventario final de materia prima, esto que me da, como recitando, la materia prima utilizada,
más la mano de obra directa, esto que es igual al costo primo, más los gastos directos de producción, esto que es igual al costo...
más el mental inicial de producción del proceso,
menos el inventario final de producción del proceso, esto es igual a qué?
Al costo de la producción terminada, más el inventario inicial de artículos terminados menos el inventario final de artículos terminados,
esto es igual al costo de la producción terminada.
Una vez que ya determinamos el costo de la producción vendida, ¿qué hacemos?
Lo dividimos entre el número de unidades producidas y esto aquí es igual al costo de venta unitario.
Quiere decir entonces que yo debía haber hecho primero este vocabulario.
Para poder determinar si tengo utilidad o no.
Sin esto, yo no puedo saber si gané o perdí.
Entiéndese como si no hay utilidad la ganancia.
O el efecto para la ganancia.
¿Cuándo se le hizo?
Cuando mi costo es mayor, a mi precio de venta.
Y entonces mejor sirve a tu negocio, un negocio que no deja, es negocio.
Estás perdiendo.
Es como el chavo, yo le mando a arreglar mi teléfono.
Le echa la mesa, ah, pues con el modelito ya está viejo.
Ah, sí, ya está viejo, no pasa nada.
A lo mejor por ahí, entre las chacharas, consigo la relación.
¿Cuánto me cobra Charly?
500 pesos.
Ya con un mando de relación, ¿qué?
¿Cuánto le cobro?
Arreglar.
Pero, bueno, sí, sí, sí, sí, sí, venga, se pasó mañana y ya está funcionando su teléfono como normal.
El Charlie busca sus chacharas y resulta que no encuentra las refacciones de ese modelo de teléfono.
Pero como ya se comprometió Charlie, va a tener que meterse a Super Google y a lo mejor comprarla por Super Internet.
Pero ¿qué crees, Charlie, que la refacción ahora te cuesta mil minutos?
¿Qué me ha pasado?
¿Qué?
¿Algo que te ha pasado?
Pues más o menos.
Luego me dan precios.
Yo tengo una lista de precios de mis proveedores.
Y voy y le digo, no me están diciendo, ya no hay.
Hay que buscar otro.
Caña, cabrón.
Si la tengo aquí, te salen tantos.
Ahí está.
¿Pero qué va a pasar con tu cliente?
A lo mejor le vas a decir, ¿sabe qué?
Es que tú crees que ya subió.
Pero si te encuentras con un cliente como yo, ¿qué crees que te voy a contestar?
Que bueno, por ti, cabrón, tú me diste un beso a mí, mi madre.
Porque a mí me lo entregas por tu corte de mano, güey.
Conmigo no vas a jugar, yo porque pregunté.
¿Qué te queda?
Pues perder una bronca.
Ni hablar.
Te metes en una bronca con los abogados, a lo mejor a comer una lana, a lo mejor.
¿Qué pasa ahí?
En vez de ganar, pierdes tu dinero.
¿Por qué?
Se te fue el costo.
Se te fue el costo.
Se vio más caro el producto que lo que lo vendiste.
A la vez no te preocupa tu y a la vez fue tu problema, se pasó de lanza.
¿No lo vieron?
Lo mismo funciona en las empresas.
Hasta aquí nos vamos a entender.
O dudas, las que se nos han quedado.
Bueno, me imagino que es eso, el de costar la opción y los efectos en vida.
O sea, ese es como uno más o menos genérico, pero ya la vida depende exactamente.
No, así lo tiene que elaborar la empresa.
Pero igual en algunos casos ciertos costos no aplican, o sea, como que puede ser en cero.
Puede ser que haya algún concepto que no lo tengas y lo manejarás en cero, pero lo tienes que considerar dentro de la estructura.
Porque si no, no te da el resultado.
¿Sí me explico?
Lo tienes que calcular.
Ahí no hay vuelta a la casa.
Dúvidas hasta aquí.
¿Tú quieres que...?
¿Los proyectos?
¿Pista, pitán, financiamiento?
Sí.
Es que, bueno, en mi caso, conozco la de la primera, el primer punto, nada más porque
digo que a nosotros la profesión nació como un catálogo de buenas, en ese que trae de buenas, y hemos, justo todo lo que ha relacionado con la final, pero la idea de...
¿Qué es la educación?
Ajá, la educación, lo intenté enseñar hasta el último, pero igual se quedó así como que en la mitad, o sea,
No las enseñar todo por completo, nada más decir como un catálogo de frecuencias, de las cuentas de que se tiene la oportunidad de hacer, y lo único que espera es que llegue a las horas como una lista, con los datos.
Y ya, ¿qué tiene a ver con eso?
Este...
Pero no...
Está apañado, señor.
No, yo no he escuchado eso, no.
No, hombre, si es más, vamos, ¿qué es lo que vamos a ir relacionando?
Bueno, ¿cuál es la duda de este en particular costo de producción?
O sea, ¿se genera ya después de la producción?
No, no, no.
Desde antes de la producción.
Pero hay costos que pienso que pueden ser variables, que no los puedes saber como hasta después del hecho.
No, eso no puede ser.
Eso no puede ser.
Es más.
Me van a poner a...
¿Qué dije?
Te lo voy a poner bien fácil y voy a tratar no nada más de explicarte, te lo voy a explicar con qué orden.
¿Vale?
O sea, te voy a ahorrar en las que tienes que masticar.
Es más, vamos a hacerlo en la mitad de la semana.
Es que yo cuando doy cursos me aviento todo un semestre.
Aquí te traigo un mini resumen de tres horas.
Pero eso no se puede.
Vamos a verlo con un ejemplo.
¿Por qué te pones la próxima aquí?
Se me ocurre, has oído hablar del osito.
¿No?
No quise hablar de nosotros.
No conocen a nosotros.
¿Albanzito?
¿Merlín?
No, yo no me refiero a Merlín, ¿sabes quién es Merlín?
Bueno, me digan, los chiles están todos, en todas las redes sociales, están todos, hay un publicidad, hasta lo quieren adoptar.
Con mascota de la firma.
¿Un papá?
Así que, ¿qué es lo que predice ahora?
Sí, me quedo con que luego me dieron un montón de publicidad así de tal lugar.
Es más, mira.
Y los estoy sacando de ahí.
Esta tarugada es la que traen ahorita en el pueblo.
Para eso quieren al mundial.
Mira, ellos están hasta peleando las hijas con el pato, ya quieren infraccionar al pato.
